Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
6,200,ATL,Foyesade Oluokun,S,23,2022,0,0,3,26,18,81,0,0,0,0,0,0,0,0,0,0,0,400,5,7,Yale
6,201,NOR,Boston Scott,RB,23,2022,0,0,0,10,,60,0,0,0,0,0,282,1209,16,67,514,1,3,,,Louisiana Tech
6,202,TAM,Jack Cichy,ILB,23,2020,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,,,Wisconsin
6,203,JAX,Tanner Lee,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska
6,204,NYJ,Trenton Cannon,RB,24,2022,0,0,0,2,2,48,0,0,0,0,0,51,150,1,20,160,0,22,,,Virginia St.
6,205,LAR,Trevon Young,DE,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville
6,206,PHI,Matt Pryor,T,23,2022,0,0,1,12,5,60,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
6,207,GNB,Equanimeous St. Brown,WR,21,2022,0,0,2,8,4,53,0,0,0,0,0,11,80,0,58,866,2,8,,,Notre Dame
6,208,DAL,Cedrick Wilson Jr.,WR,22,2022,0,0,0,7,6,53,5,5,111,1,0,6,7,0,79,973,8,2,,,Boise St.
6,209,MIA,Cornell Armstrong,CB,22,2022,0,0,0,3,1,39,0,0,0,0,0,0,0,0,0,0,0,33,,,Southern Miss
6,210,NWE,Braxton Berrios,WR,22,2022,1,0,0,10,,65,1,1,2,1,0,19,160,4,107,1085,5,1,,,Miami (FL)
6,211,HOU,Jordan Thomas,TE,22,2020,0,0,1,2,2,27,0,0,0,0,0,0,0,0,22,226,5,,,,Mississippi St.
6,212,BAL,Greg Senat,T,23,2020,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,,,,Wagner
6,213,MIN,Colby Gossett,G,23,2022,0,0,0,4,,36,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.
6,214,HOU,Peter Kalambayi,LB,23,2020,0,0,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,17,,,Stanford
6,215,BAL,Bradley Bozeman,C,23,2022,0,0,4,27,24,79,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama
6,216,OAK,Azeem Victor,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Washington
6,217,DEN,Keishawn Bierria,ILB,23,2019,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington
6,218,MIN,Ade Aruna,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Tulane
7,219,NWE,Danny Etling,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,LSU
7,220,SEA,Alex McGough,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida International
7,221,IND,Matthew Adams,LB,22,2022,0,0,1,11,10,68,0,0,0,0,0,0,0,0,0,0,0,57,,,Houston
7,222,HOU,Jermaine Kelly,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.
7,223,SFO,Jullian Taylor,DT,23,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,Temple
7,224,CHI,Javon Wims,WR,23,2022,0,0,0,1,1,34,0,0,0,0,0,1,2,0,28,266,2,,,,Georgia
7,225,MIN,Devante Downs,LB,22,2020,0,0,0,6,1,36,0,0,0,0,0,0,0,0,0,0,0,27,,,California
7,226,DEN,David Williams,RB,24,2018,0,0,0,0,,6,0,0,0,0,0,8,36,0,0,0,0,,,,Arkansas
7,227,MIA,Quentin Poling,LB,24,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio
7,228,OAK,Marcell Ateman,WR,23,2021,0,0,0,2,2,19,0,0,0,0,0,0,0,0,20,270,1,,,,Oklahoma St.
7,229,MIA,Jason Sanders,K,22,2022,1,0,1,16,16,82,0,0,0,0,0,0,0,0,1,1,1,2,,,New Mexico
7,230,JAX,Leon Jacobs,OLB,22,2020,0,0,1,7,7,29,0,0,0,0,0,0,0,0,0,0,0,50,,2,Wisconsin
7,231,LAR,Travin Howard,OLB,22,2022,0,0,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,35,1,,TCU
7,232,GNB,James Looney,DE,23,2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,California
7,233,PHI,Jordan Mailata,T,21,2022,0,0,3,19,19,45,0,0,0,0,0,0,0,0,0,0,0,1,,,
7,234,CAR,Andre Smith,ILB,21,2022,0,0,0,4,1,51,0,0,0,0,0,0,0,0,0,0,0,22,,,North Carolina
7,235,IND,Zaire Franklin,LB,22,2022,0,0,2,17,17,82,0,0,0,0,0,0,0,0,0,0,0,155,1,3,Syracuse
7,236,DAL,Bo Scarbrough,RB,23,2020,0,0,0,2,,7,0,0,0,0,0,95,408,1,1,5,0,,,,Alabama
7,237,DET,Nick Bawden,RB,22,2021,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,37,0,1,,,San Diego St.
7,238,BAL,Zach Sieler,DE,23,2022,0,0,1,16,0,59,0,0,0,0,0,0,0,0,0,0,0,110,,10,Ferris St.
7,239,GNB,Hunter Bradley,LS,24,2022,0,0,0,3,3,58,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi St.
7,240,SFO,Richie James,WR,23,2022,0,0,1,12,6,57,0,0,0,0,0,4,5,0,95,1258,7,2,,,Middle Tenn. St.
7,241,WAS,Greg Stroman,CB,22,2022,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,35,2,,Virginia Tech
7,242,CAR,Kendrick Norton,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
7,243,NWE,Keion Crossen,CB,22,2022,0,0,0,6,1,75,0,0,0,0,0,0,0,0,0,0,0,85,,1,Western Carolina
7,244,LAR,Justin Lawler,DE,23,2021,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,4,,,SMU
7,245,NOR,Will Clapp,C,22,2022,0,0,0,7,4,51,0,0,0,0,0,0,0,0,0,0,0,,,,LSU
7,246,PIT,Joshua Frazier,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
7,247,JAX,Logan Cooke,P,23,2022,0,0,1,13,13,78,3,3,20,0,0,0,0,0,0,0,0,2,,,Mississippi St.
7,248,GNB,Kendall Donnerson,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,SE Missouri St.
7,249,CIN,Logan Woodside,QB,23,2022,0,0,0,0,,12,1,3,7,0,0,13,4,0,0,0,0,,,,Toledo
7,250,NWE,Ryan Izzo,TE,22,2021,0,0,1,3,3,19,0,0,0,0,0,0,0,0,19,313,1,,,,Florida St.
7,251,LAC,Justin Jackson,RB,22,2022,0,0,0,12,10,59,0,0,0,0,0,248,1210,5,77,609,1,10,,,Northwestern
7,252,CIN,Rod Taylor,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
7,253,CIN,Auden Tate,WR,21,2021,0,0,1,5,5,35,0,0,0,0,0,0,0,0,61,799,2,,,,Florida St.
7,254,ARI,Korey Cunningham,T,23,2022,0,0,0,4,2,31,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati
7,255,BUF,Austin Proehl,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina
7,256,WAS,Trey Quinn,WR,22,2020,0,0,0,2,2,16,0,0,0,0,0,1,0,0,35,273,2,,,,SMU
