Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ
6,204,CLE,Emmanuel Acho,LB,21,2014,0,0,0,2,,20,0,0,0,0,0,0,0,0,0,0,0,22,,,Texas
6,205,CLE,Billy Winn,DT,23,2020,0,0,2,15,12,74,0,0,0,0,0,0,0,0,0,0,0,70,2,3,Boise St.
6,206,IND,LaVon Brazill,WR,23,2013,0,0,0,3,3,25,0,0,0,0,0,0,0,0,23,347,3,8,,,Ohio
6,207,CAR,Brad Nortman,P,22,2017,0,0,0,11,7,96,1,1,29,0,0,1,-1,0,0,0,0,2,,,Wisconsin
7,208,IND,Justin Anderson,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
7,209,STL,Aaron Brown,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii
7,210,MIN,Audie Cole,LB,23,2016,0,0,0,7,7,57,0,0,0,0,0,0,0,0,0,0,0,59,,1,North Carolina St.
7,211,TEN,Scott Solomon,DE,23,2015,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,12,,2,Rice
7,212,TAM,Michael Smith,RB,24,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Utah St.
7,213,WAS,Richard Crawford,DB,22,2012,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,13,1,,SMU
7,214,IND,Tim Fugger,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Vanderbilt
7,215,MIA,Kheeston Randall,DT,23,2012,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,,Texas
7,216,CAR,D.J. Campbell,DB,23,2013,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,13,,,California
7,217,WAS,Jordan Bernstine,DB,23,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa
7,218,KAN,Jerome Long,DT,22,2013,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,San Diego St.
7,219,MIN,Trevor Guyton,DE,,,0,0,0,,,,,,,,,,,,,,,,,,California
7,220,CHI,Greg McCoy,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,TCU
7,221,ARI,Nate Potter,T,24,2013,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.
7,222,DAL,Caleb McSurdy,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Montana
7,223,DET,Travis Lewis,LB,24,2015,0,0,0,4,4,42,0,0,0,0,0,0,0,0,0,0,0,26,,1,Oklahoma
7,224,NWE,Alfonzo Dennard,DB,22,2014,0,0,1,9,9,29,0,0,0,0,0,0,0,0,0,0,0,81,5,,Nebraska
7,225,SEA,J.R. Sweezy,DT,23,2020,0,0,7,47,32,117,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.
7,226,SDG,David Molk,C,23,2015,0,0,0,3,1,20,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan
7,227,MIA,Rishard Matthews,WR,22,2018,0,0,4,22,8,87,0,0,0,0,0,3,4,0,230,3160,21,4,,,Nevada
7,228,JAX,Jeris Pendleton,DT,28,2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,Ashland
7,229,PHI,Bryce Brown,RB,21,2015,0,0,0,9,6,42,0,0,0,0,0,251,1076,7,37,316,0,1,,,Kansas St.
7,230,OAK,Nathan Stupar,LB,24,2019,0,0,1,9,,82,0,0,0,0,0,0,0,0,0,0,0,110,1,2,Penn St.
7,231,PIT,Toney Clemons,WR,23,2012,0,0,0,0,,4,0,0,0,0,0,0,0,0,3,41,0,,,,Colorado
7,232,SEA,Greg Scruggs,DE,22,2016,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,9,,3,Louisville
7,233,TAM,Drake Dunsmore,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
7,234,NOR,Marcel Jones,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska
7,235,NWE,Jeremy Ebert,WR,23,2013,0,0,0,0,,5,0,0,0,0,0,0,0,0,3,18,0,,,,Northwestern
7,236,BAL,DeAngelo Tyson,DT,23,2014,0,0,0,6,6,34,0,0,0,0,0,0,0,0,0,0,0,19,1,3,Georgia
7,237,SFO,Cam Johnson,DE,22,2016,0,0,1,5,0,28,0,0,0,0,0,0,0,0,0,0,0,26,,3,Virginia
7,238,KAN,Junior Hemingway,WR,23,2014,0,0,0,2,2,31,0,0,0,0,0,0,0,0,25,233,2,12,,,Michigan
7,239,NYG,Markus Kuhn,DT,26,2015,0,0,0,6,6,39,0,0,0,0,0,0,0,0,0,0,0,24,,1.5,North Carolina St.
7,240,PIT,David Paulson,TE,23,2013,0,0,0,1,1,32,0,0,0,0,0,0,0,0,13,153,0,3,,,Oregon
7,241,GNB,Andrew Datko,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
7,242,NYJ,Antonio Allen,DB,23,2016,0,0,2,9,9,50,0,0,0,0,0,0,0,0,0,0,0,85,1,2.5,South Carolina
7,243,GNB,B.J. Coleman,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Chattanooga
7,244,NYJ,Jordan White,WR,24,2012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,13,0,,,,Western Michigan
7,245,CLE,Trevin Wade,DB,23,2016,0,0,0,5,1,47,0,0,0,0,0,0,0,0,0,0,0,79,,,Arizona
7,246,PIT,Terrence Frederick,DB,22,2014,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,17,,,Texas A&M
7,247,CLE,Brad Smelley,TE,23,2013,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,,,,Alabama
7,248,PIT,Kelvin Beachum,T,23,2022,0,0,9,53,15,152,0,0,0,0,0,0,0,0,0,0,0,,,,SMU
7,249,ATL,Travian Robertson,DT,23,2014,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,South Carolina
7,250,SDG,Edwin Baker,RB,21,2014,0,0,0,1,,6,0,0,0,0,0,44,173,2,8,57,0,,,,Michigan St.
7,251,BUF,John Potter,K,22,2013,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan
7,252,STL,Daryl Richardson,RB,22,2016,0,0,0,7,7,27,0,0,0,0,0,169,697,0,38,284,0,,,,Abilene Christian
7,253,IND,Chandler Harnish,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Northern Illinois
